gap_id,month,category,gap_type,candidate_file,candidate_path,candidate_document_type,matched_keywords,matched_text_snippet,candidate_reason,confidence,recommended_action
GAP-018,2024-05,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,Health Insurance,05-2024; 05.2024; 202405; aok; barmer; beitraege; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,166874 CRED+DE94ZZZ00001860580 SVWZ+1522 E-CENTER DIETRICH//CHEMNITZ/DE 04-05-2024T20 :20:34 Folgenr. 001 Verfalld. 1227 DANKE 21522 E CENTER DIETRICH CHEMN; BIC: EDEKDEHHXXX; IBAN: DE70 2009 0700 4407 7500 71 KARTENZAHLUNG 06.05.2024 EUR ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-019,2024-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 05-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 05-2024.pdf,Health Insurance,05-2024; 05.2024; 05/2024; bezahlt; mai 2024; rechnung; versicherung,Entgeltbescheinigungen 05-2024.pdf 00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 05-2024.pdf 659798 Martin Zahariev ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-019,2024-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 05-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2024.pdf,Health Insurance,05-2024; 05.2024; 05/2024; bezahlt; mai 2024; rechnung; versicherung,Entgeltbescheinigungen 05-2024.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2024.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-019,2024-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 05-2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2024__copy2.pdf,Health Insurance,05-2024; 05.2024; 05/2024; bezahlt; mai 2024; rechnung; versicherung,Entgeltbescheinigungen 05-2024__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2024__copy2.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-019,2024-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 05-2024__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2024__copy3.pdf,Health Insurance,05-2024; 05.2024; 05/2024; bezahlt; mai 2024; rechnung; versicherung,Entgeltbescheinigungen 05-2024__copy3.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2024__copy3.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-019,2024-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/# 2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,05-2024; 05.2024; 202405; fahrzeug; miete; rechnung; versicherung,166874 CRED+DE94ZZZ00001860580 SVWZ+1522 E-CENTER DIETRICH//CHEMNITZ/DE 04-05-2024T20 :20:34 Folgenr. 001 Verfalld. 1227 DANKE 21522 E CENTER DIETRICH CHEMN; BIC: EDEKDEHHXXX; IBAN: DE70 2009 0700 4407 7500 71 KARTENZAHLUNG 06.05.2024 EUR ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-019,2024-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/audit2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,05-2024; 05.2024; 202405; fahrzeug; miete; rechnung; versicherung,166874 CRED+DE94ZZZ00001860580 SVWZ+1522 E-CENTER DIETRICH//CHEMNITZ/DE 04-05-2024T20 :20:34 Folgenr. 001 Verfalld. 1227 DANKE 21522 E CENTER DIETRICH CHEMN; BIC: EDEKDEHHXXX; IBAN: DE70 2009 0700 4407 7500 71 KARTENZAHLUNG 06.05.2024 EUR ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-020,2024-05,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/# 2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,05-2024; 05.2024; 202405; abrechnung; enrico; gutschrift; weissflog,166874 CRED+DE94ZZZ00001860580 SVWZ+1522 E-CENTER DIETRICH//CHEMNITZ/DE 04-05-2024T20 :20:34 Folgenr. 001 Verfalld. 1227 DANKE 21522 E CENTER DIETRICH CHEMN; BIC: EDEKDEHHXXX; IBAN: DE70 2009 0700 4407 7500 71 KARTENZAHLUNG 06.05.2024 EUR ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-020,2024-05,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/audit2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,05-2024; 05.2024; 202405; abrechnung; enrico; gutschrift; weissflog,166874 CRED+DE94ZZZ00001860580 SVWZ+1522 E-CENTER DIETRICH//CHEMNITZ/DE 04-05-2024T20 :20:34 Folgenr. 001 Verfalld. 1227 DANKE 21522 E CENTER DIETRICH CHEMN; BIC: EDEKDEHHXXX; IBAN: DE70 2009 0700 4407 7500 71 KARTENZAHLUNG 06.05.2024 EUR ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-020,2024-05,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,05-2024; 05.2024; 202405; abrechnung; enrico; gutschrift; weissflog,166874 CRED+DE94ZZZ00001860580 SVWZ+1522 E-CENTER DIETRICH//CHEMNITZ/DE 04-05-2024T20 :20:34 Folgenr. 001 Verfalld. 1227 DANKE 21522 E CENTER DIETRICH CHEMN; BIC: EDEKDEHHXXX; IBAN: DE70 2009 0700 4407 7500 71 KARTENZAHLUNG 06.05.2024 EUR ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-020,2024-05,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,Health Insurance,05-2024; 05.2024; 202405; abrechnung; enrico; gutschrift; weissflog,166874 CRED+DE94ZZZ00001860580 SVWZ+1522 E-CENTER DIETRICH//CHEMNITZ/DE 04-05-2024T20 :20:34 Folgenr. 001 Verfalld. 1227 DANKE 21522 E CENTER DIETRICH CHEMN; BIC: EDEKDEHHXXX; IBAN: DE70 2009 0700 4407 7500 71 KARTENZAHLUNG 06.05.2024 EUR ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-020,2024-05,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy3.pdf,Health Insurance,05-2024; 05.2024; 202405; abrechnung; enrico; gutschrift; weissflog,166874 CRED+DE94ZZZ00001860580 SVWZ+1522 E-CENTER DIETRICH//CHEMNITZ/DE 04-05-2024T20 :20:34 Folgenr. 001 Verfalld. 1227 DANKE 21522 E CENTER DIETRICH CHEMN; BIC: EDEKDEHHXXX; IBAN: DE70 2009 0700 4407 7500 71 KARTENZAHLUNG 06.05.2024 EUR ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-020,2024-05,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,05-2024; 05.2024; 202405; abrechnung; enrico; gutschrift; weissflog,166874 CRED+DE94ZZZ00001860580 SVWZ+1522 E-CENTER DIETRICH//CHEMNITZ/DE 04-05-2024T20 :20:34 Folgenr. 001 Verfalld. 1227 DANKE 21522 E CENTER DIETRICH CHEMN; BIC: EDEKDEHHXXX; IBAN: DE70 2009 0700 4407 7500 71 KARTENZAHLUNG 06.05.2024 EUR ,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-021,2024-06,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen_Juli_2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_Juli_2025__copy2.pdf,Payroll,06.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal; payroll," 07.08.2025 01.06.2024 Ost 2.580,00 0,00 0,00 01.07.2024 Ost 2.580,00 0,00 0,00 01.08.2024 Ost 2.580,00 0,00 0,00 01.09.2024 Ost ",month matched; category/type keywords matched,HIGH,USE_EXISTING
GAP-021,2024-06,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen_Juli_2025__copy4.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_Juli_2025__copy4.pdf,Payroll,06.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal; payroll," 07.08.2025 01.06.2024 Ost 2.580,00 0,00 0,00 01.07.2024 Ost 2.580,00 0,00 0,00 01.08.2024 Ost 2.580,00 0,00 0,00 01.09.2024 Ost ",month matched; category/type keywords matched,HIGH,USE_EXISTING
GAP-021,2024-06,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen/Lohnauswertungen.pdf,Payroll,06.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal," 18.07.2025 01.06.2024 Ost 2.750,00 0,00 0,00 01.07.2024 Ost 2.750,00 0,00 0,00 01.08.2024 Ost 2.750,00 0,00 0,",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-021,2024-06,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenapril2025/Lohnauswertungen.pdf,Payroll,06.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal,"01.05.2024 Ost 2.829,06 0,00 0,00 01.06.2024 Ost 2.829,06 0,00 0,00 01.07.2024 Ost 2.829,06 0,00 0,00 01.08.2024 Ost 2.82",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-021,2024-06,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen_Juli_2025.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenjuli2025/Lohnauswertungen_Juli_2025.pdf,Payroll,06.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal," 07.08.2025 01.06.2024 Ost 2.580,00 0,00 0,00 01.07.2024 Ost 2.580,00 0,00 0,00 01.08.2024 Ost 2.580,00 0,00 0,00 01.09.2024 Ost ",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-021,2024-06,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen.pdf,Payroll,06.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal," 18.07.2025 01.06.2024 Ost 2.750,00 0,00 0,00 01.07.2024 Ost 2.750,00 0,00 0,00 01.08.2024 Ost 2.750,00 0,00 0,",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-022,2024-06,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,00_INBOX - Входящи - Eingang/Accounting/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,Health Insurance,06-2024; 06.2024; 06/2024; aok; barmer; bkk; dak; juni 2024; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf 00_INBOX - Входящи - Eingang/Accounting/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf Abrechnung der Brutto/Netto,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-022,2024-06,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,Health Insurance,06-2024; 06.2024; 06/2024; aok; barmer; bkk; dak; juni 2024; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf Abrech,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-022,2024-06,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__copy2.pdf,Health Insurance,06-2024; 06.2024; 06/2024; aok; barmer; bkk; dak; juni 2024; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__co,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-022,2024-06,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 06-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 06-2024.pdf,Health Insurance,06-2024; 06.2024; 06/2024; aok; barmer; bkk; dak; juni 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 06-2024.pdf 00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 06-2024.pdf 659798 Martin Zahariev ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-022,2024-06,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 06-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024.pdf,Health Insurance,06-2024; 06.2024; 06/2024; aok; barmer; bkk; dak; juni 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 06-2024.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024.pdf 659798 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-022,2024-06,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 06-2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024__copy2.pdf,Health Insurance,06-2024; 06.2024; 06/2024; aok; barmer; bkk; dak; juni 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 06-2024__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024__copy2.pdf 659798 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-022,2024-06,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 06-2024__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024__copy3.pdf,Health Insurance,06-2024; 06.2024; 06/2024; aok; barmer; bkk; dak; juni 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 06-2024__copy3.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024__copy3.pdf 659798 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-023,2024-06,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,00_INBOX - Входящи - Eingang/Accounting/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,Health Insurance,06-2024; 06.2024; 06/2024; bezahlt; juni 2024; rechnung; versicherung,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf 00_INBOX - Входящи - Eingang/Accounting/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf Abrechnung der Brutto/Netto,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-023,2024-06,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 06-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 06-2024.pdf,Health Insurance,06-2024; 06.2024; 06/2024; bezahlt; juni 2024; rechnung; versicherung,Entgeltbescheinigungen 06-2024.pdf 00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 06-2024.pdf 659798 Martin Zahariev ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-023,2024-06,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,Health Insurance,06-2024; 06.2024; 06/2024; bezahlt; juni 2024; rechnung; versicherung,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf Abrech,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-023,2024-06,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__copy2.pdf,Health Insurance,06-2024; 06.2024; 06/2024; bezahlt; juni 2024; rechnung; versicherung,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__co,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-023,2024-06,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 06-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024.pdf,Health Insurance,06-2024; 06.2024; 06/2024; bezahlt; juni 2024; rechnung; versicherung,Entgeltbescheinigungen 06-2024.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-023,2024-06,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 06-2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024__copy2.pdf,Health Insurance,06-2024; 06.2024; 06/2024; bezahlt; juni 2024; rechnung; versicherung,Entgeltbescheinigungen 06-2024__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024__copy2.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-024,2024-06,Enrico,MISSING_ENRICO_EVIDENCE,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,00_INBOX - Входящи - Eingang/Accounting/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,Health Insurance,06-2024; 06.2024; 06/2024; abrechnung; juni 2024,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf 00_INBOX - Входящи - Eingang/Accounting/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf Abrechnung der Brutto/Netto,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-024,2024-06,Enrico,MISSING_ENRICO_EVIDENCE,Entgeltbescheinigungen 06-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 06-2024.pdf,Health Insurance,06-2024; 06.2024; 06/2024; abrechnung; juni 2024,Entgeltbescheinigungen 06-2024.pdf 00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 06-2024.pdf 659798 Martin Zahariev ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-024,2024-06,Enrico,MISSING_ENRICO_EVIDENCE,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf,Health Insurance,06-2024; 06.2024; 06/2024; abrechnung; juni 2024,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1.pdf Abrech,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-024,2024-06,Enrico,MISSING_ENRICO_EVIDENCE,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__copy2.pdf,Health Insurance,06-2024; 06.2024; 06/2024; abrechnung; juni 2024,10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_06-2024_DivAuswertungen_DivMitarbeiter_HZ1__co,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-024,2024-06,Enrico,MISSING_ENRICO_EVIDENCE,Entgeltbescheinigungen 06-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024.pdf,Health Insurance,06-2024; 06.2024; 06/2024; abrechnung; juni 2024,Entgeltbescheinigungen 06-2024.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2024.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-025,2024-07,payroll,MISSING_STRICT_TOTALS,Entgeltbescheinigungen 07-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 07-2024.pdf,Health Insurance,07-2024; 07.2024; 07/2024; 202407; entgeltbescheinigung; juli 2024; lohn; lohnabrechnung,Entgeltbescheinigungen 07-2024.pdf 00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 07-2024.pdf 659798 Martin Zahariev ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-025,2024-07,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen3333/Lohnauswertungen.pdf,Payroll,07.2024; 07/2024; 202407; juli 2024; lohn; lohnabrechnung; lohnauswertung, Martin Zahariev I02 12.07.2024 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
